alpha_3,ADM0_PCODE,ADM0_REF,ADM1_PCODE,ADM1_REF,ADM2_PCODE,ADM2_REF,ADM3_PCODE,ADM3_REF,ADM_LEVEL,ADM_PCODE,ADM_REF,Season,CHIRPS_mean,CHIRPS_min,CHIRPS_max
ETH,ET,Ethiopia,ET03,Amhara,ET0302,South Gondar,ET030293,Woreta town,3,ET030293,Woreta town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0302,South Gondar,ET030298,Mekan Eyesuse,3,ET030298,Mekan Eyesuse,octdec,61.70775,61.70775,61.70775
ETH,ET,Ethiopia,ET03,Amhara,ET0302,South Gondar,ET030299,Adiss Zemen town,3,ET030299,Adiss Zemen town,octdec,63.83383,63.83383,63.83383
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030301,Bugna,3,ET030301,Bugna,octdec,13.59526,4.89684,27.93576
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030302,Raya Kobo,3,ET030302,Raya Kobo,octdec,-17.72861,-33.2933,-7.52715
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030303,Gidan,3,ET030303,Gidan,octdec,-16.38407,-32.45295,-1.73104
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030304,Meket,3,ET030304,Meket,octdec,9.08977,-2.75639,22.12375
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030305,Wadla,3,ET030305,Wadla,octdec,-4.89648,-15.52244,9.55199
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030306,Hara town,3,ET030306,Hara town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030307,Guba Lafto,3,ET030307,Guba Lafto,octdec,-34.38641,-44.83587,-23.70579
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030308,Habru,3,ET030308,Habru,octdec,-39.86085,-50.43312,-28.59025
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030309,Woldiya town,3,ET030309,Woldiya town,octdec,-42.82021,-46.92482,-38.7156
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030310,Lasta,3,ET030310,Lasta,octdec,-2.16077,-15.64369,5.64449
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030311,Dawunt,3,ET030311,Dawunt,octdec,-7.52794,-14.12197,2.56557
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030312,Gazo,3,ET030312,Gazo,octdec,-15.63796,-20.78676,-12.11624
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030313,Angot,3,ET030313,Angot,octdec,-2.36052,-14.16146,4.17986
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030314,Filakit town,3,ET030314,Filakit town,octdec,11.53496,11.53496,11.53496
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030315,Gashena town,3,ET030315,Gashena town,octdec,2.68669,2.68669,2.68669
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030397,Mersa town,3,ET030397,Mersa town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030398,Lalibela town,3,ET030398,Lalibela town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,ET030399,Kobo town,3,ET030399,Kobo town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030401,Argoba,3,ET030401,Argoba,octdec,-28.36308,-36.48042,-25.17906
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030402,Tenta,3,ET030402,Tenta,octdec,-17.63973,-23.18925,-13.43287
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030403,Kutaber,3,ET030403,Kutaber,octdec,-26.52703,-39.18955,-20.1612
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030404,Ambasel,3,ET030404,Ambasel,octdec,-33.60929,-46.23045,-17.93579
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030405,Thehulederie,3,ET030405,Thehulederie,octdec,-39.23336,-44.40322,-33.90876
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030406,Delanta,3,ET030406,Delanta,octdec,-16.24035,-30.78011,-8.78928
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030407,Kalu,3,ET030407,Kalu,octdec,-33.85596,-40.35245,-23.33524
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030408,Albuko,3,ET030408,Albuko,octdec,-23.39526,-26.42583,-20.62304
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030409,Dessie Zuria,3,ET030409,Dessie Zuria,octdec,-24.52655,-33.02262,-16.6351
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030410,Legambo,3,ET030410,Legambo,octdec,-21.03681,-24.83491,-16.57101
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030411,Sayint,3,ET030411,Sayint,octdec,-14.73705,-23.39411,-4.7174
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030412,Borena /Debresina,3,ET030412,Borena /Debresina,octdec,-24.04969,-31.51294,-17.25143
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030413,Kelela,3,ET030413,Kelela,octdec,-11.38732,-17.00019,-1.13983
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030414,Jama,3,ET030414,Jama,octdec,-8.11162,-13.64758,-1.35367
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030415,Were Ilu,3,ET030415,Were Ilu,octdec,-19.63066,-27.03728,-12.66187
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030416,Wegde,3,ET030416,Wegde,octdec,-21.57922,-30.22493,-13.13348
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030417,Kombolcha town,3,ET030417,Kombolcha town,octdec,-31.29112,-31.99432,-30.02787
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030418,Dessie town,3,ET030418,Dessie town,octdec,-31.97864,-35.39857,-27.55319
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030419,Mehal Sayint,3,ET030419,Mehal Sayint,octdec,-19.59919,-26.37791,-11.98993
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030420,Legehida,3,ET030420,Legehida,octdec,-15.72736,-22.3127,-11.55961
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030421,Mekdela,3,ET030421,Mekdela,octdec,-13.12533,-19.03212,-3.06779
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030422,Worebabu,3,ET030422,Worebabu,octdec,-39.54346,-43.71582,-30.87345
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030423,Wereilu town,3,ET030423,Wereilu town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030424,Wegel tena town,3,ET030424,Wegel tena town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030425,Degolo town,3,ET030425,Degolo town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030426,Kelala town,3,ET030426,Kelala town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030427,Akeseta town,3,ET030427,Akeseta town,octdec,-22.17437,-22.17437,-22.17437
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030428,Tulu Awlia,3,ET030428,Tulu Awlia,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030429,Harbu town,3,ET030429,Harbu town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030498,Mekane Selame,3,ET030498,Mekane Selame,octdec,-29.06728,-29.06728,-29.06728
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,ET030499,Hike town,3,ET030499,Hike town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030501,Mida Woremo,3,ET030501,Mida Woremo,octdec,-9.93412,-13.55809,-5.34191
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030502,Merhabete,3,ET030502,Merhabete,octdec,-11.43248,-16.23231,-6.05164
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030503,Ensaro,3,ET030503,Ensaro,octdec,-9.07943,-10.7553,-5.36518
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030504,Moretna Jiru,3,ET030504,Moretna Jiru,octdec,-4.77054,-8.66156,-1.48562
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030505,Menze Gera Midir,3,ET030505,Menze Gera Midir,octdec,-17.7311,-30.0391,-4.12275
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030506,Gishe Rabel,3,ET030506,Gishe Rabel,octdec,-17.628,-22.98696,-11.72706
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030507,Antsokiya,3,ET030507,Antsokiya,octdec,-24.2175,-29.325,-21.59795
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030508,Eferatana Gidem,3,ET030508,Eferatana Gidem,octdec,-18.18581,-26.10416,-6.70827
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030509,Menze Mama Midir,3,ET030509,Menze Mama Midir,octdec,0.40009,-17.49902,8.41248
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030510,Tarema Ber,3,ET030510,Tarema Ber,octdec,0.83968,-3.93637,9.68746
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030511,Mojan Wedera,3,ET030511,Mojan Wedera,octdec,7.53178,0.72887,12.44824
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030512,Kewet,3,ET030512,Kewet,octdec,-0.74134,-8.40671,6.52662
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030513,Angolelana Tera,3,ET030513,Angolelana Tera,octdec,1.1932,-14.12961,12.85574
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030514,Assagirt,3,ET030514,Assagirt,octdec,7.80376,-1.29103,13.98766
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030515,Ankober,3,ET030515,Ankober,octdec,-1.54631,-9.33349,9.87147
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030516,Hagere Mariam,3,ET030516,Hagere Mariam,octdec,3.07963,-1.32976,18.37614
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030517,Berehet,3,ET030517,Berehet,octdec,16.33558,10.14595,22.41557
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030518,Minjar Shenkora,3,ET030518,Minjar Shenkora,octdec,16.64835,-1.53345,28.46185
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030519,Basona Worena,3,ET030519,Basona Worena,octdec,-2.01646,-17.78687,7.61361
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030520,Debre Berhan town,3,ET030520,Debre Berhan town,octdec,-5.45638,-7.51651,-2.51791
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030521,Menze Keya Gabriel,3,ET030521,Menze Keya Gabriel,octdec,-5.3449,-9.45346,0.04892
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030522,Menze Lalo Midir,3,ET030522,Menze Lalo Midir,octdec,0.20244,-10.31857,4.82767
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030523,Siya Debirna Wayu,3,ET030523,Siya Debirna Wayu,octdec,-4.86964,-9.5593,1.43298
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030524,Tulefa town,3,ET030524,Tulefa town,octdec,0.54611,0.44127,0.65096
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030525,Arerti town,3,ET030525,Arerti town,octdec,14.31292,14.31292,14.31292
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030526,Molale town,3,ET030526,Molale town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030527,Debre Sina town,3,ET030527,Debre Sina town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030595,Shoa Robit,3,ET030595,Shoa Robit,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030597,Mehale Meda town,3,ET030597,Mehale Meda town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030598,Ataye town,3,ET030598,Ataye town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),ET030599,Aleme Ketma town,3,ET030599,Aleme Ketma town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030601,Bibugn,3,ET030601,Bibugn,octdec,36.1153,16.7213,48.94601
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030602,Hulet Ej Enese,3,ET030602,Hulet Ej Enese,octdec,32.89215,-3.6365,72.14078
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030603,Goncha Siso Enebse,3,ET030603,Goncha Siso Enebse,octdec,1.07232,-12.29192,19.40746
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030604,Enebse Sarmder,3,ET030604,Enebse Sarmder,octdec,-15.04537,-32.64933,6.89892
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030605,Enarj Enawga,3,ET030605,Enarj Enawga,octdec,-22.65024,-39.54827,-5.83304
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030606,Enemay,3,ET030606,Enemay,octdec,-16.66579,-25.61234,-2.26072
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030607,Debay Telatgen,3,ET030607,Debay Telatgen,octdec,-14.73215,-24.88518,3.51602
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030608,Debre Elias,3,ET030608,Debre Elias,octdec,6.29799,-2.23306,18.34388
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030609,Michakel,3,ET030609,Michakel,octdec,8.2608,-1.57331,34.80379
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030610,Guzamn,3,ET030610,Guzamn,octdec,-3.48926,-16.44157,7.03071
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030611,Baso Liben,3,ET030611,Baso Liben,octdec,-10.84179,-24.26165,0.69373
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030612,Awabel,3,ET030612,Awabel,octdec,-16.83183,-24.26804,-5.55234
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030613,Dejen,3,ET030613,Dejen,octdec,-11.4896,-17.364,-5.33683
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030614,Shebel Bernta,3,ET030614,Shebel Bernta,octdec,-17.99309,-29.95461,-5.18945
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030615,Debre Markos town,3,ET030615,Debre Markos town,octdec,-12.24798,-12.24798,-12.24798
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030616,Senan,3,ET030616,Senan,octdec,0.90001,-10.68292,15.18034
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030617,Aneded,3,ET030617,Aneded,octdec,-13.98366,-25.67152,-8.55211
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030618,Amanuel town,3,ET030618,Amanuel town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030619,Sedae,3,ET030619,Sedae,octdec,18.46975,4.55766,34.86942
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030620,Gundwoin town,3,ET030620,Gundwoin town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030621,Debrework town,3,ET030621,Debrework town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030622,Lumame town,3,ET030622,Lumame town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030623,Merto Lemariyam town,3,ET030623,Merto Lemariyam town,octdec,-16.119,-16.119,-16.119
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030694,Mota Town,3,ET030694,Mota Town,octdec,40.63678,40.63678,40.63678
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030698,Dejen town,3,ET030698,Dejen town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,ET030699,Bechena Town,3,ET030699,Bechena Town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030701,Semen Achefer,3,ET030701,Semen Achefer,octdec,80.39215,38.5889,132.17641
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030702,Bahirdar Zuria,3,ET030702,Bahirdar Zuria,octdec,72.05042,38.67656,98.59535
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030703,Yilmana Densa,3,ET030703,Yilmana Densa,octdec,83.27312,60.64189,103.38336
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030704,Mecha,3,ET030704,Mecha,octdec,85.71302,59.35194,113.78815
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030705,Sekela,3,ET030705,Sekela,octdec,82.93276,60.96153,111.17421
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030706,Quarit,3,ET030706,Quarit,octdec,59.41765,49.23676,76.46877
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030707,Dega Damot,3,ET030707,Dega Damot,octdec,55.70668,36.08372,68.08333
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030708,Dembecha,3,ET030708,Dembecha,octdec,22.71692,3.88269,43.26306
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030709,Jabi Tehnan,3,ET030709,Jabi Tehnan,octdec,42.34072,18.05217,61.2711
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030710,Bure (AM),3,ET030710,Bure (AM),octdec,36.78546,15.022,62.92314
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030711,Wemberma,3,ET030711,Wemberma,octdec,38.96925,24.98854,53.3488
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030712,Bahir Dar town,3,ET030712,Bahir Dar town,octdec,65.94425,58.93278,76.70242
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030713,Debub Achefer,3,ET030713,Debub Achefer,octdec,125.55739,68.27496,153.72517
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030714,Finote Selam town,3,ET030714,Finote Selam town,octdec,35.41576,35.41576,35.41576
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030715,Debub Mecha,3,ET030715,Debub Mecha,octdec,105.2531,82.87762,140.28799
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030716,Shendi town,3,ET030716,Shendi town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030717,Denbecha town,3,ET030717,Denbecha town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030718,Gonje,3,ET030718,Gonje,octdec,71.07159,49.16698,86.19585
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030719,Dure Bete,3,ET030719,Dure Bete,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030720,Jiga town,3,ET030720,Jiga town,octdec,36.906,36.906,36.906
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030797,Merawi town,3,ET030797,Merawi town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030798,Bure town,3,ET030798,Bure town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,ET030799,Adete town,3,ET030799,Adete town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,ET030801,Zequala,3,ET030801,Zequala,octdec,14.733,5.51665,30.21458
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,ET030802,Sekota,3,ET030802,Sekota,octdec,6.04278,-3.41767,12.659
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,ET030803,Dehana,3,ET030803,Dehana,octdec,19.05014,5.58905,33.72145
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,ET030804,Gaz Gibla,3,ET030804,Gaz Gibla,octdec,1.54604,-8.57153,12.0788
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,ET030805,Abergele (AM),3,ET030805,Abergele (AM),octdec,7.01613,-4.06509,21.70827
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,ET030806,Sahila,3,ET030806,Sahila,octdec,25.49897,16.41375,34.65248
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,ET030807,Sekota town,3,ET030807,Sekota town,octdec,4.56536,3.19874,5.93198
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,ET030808,Tsagbeji,3,ET030808,Tsagbeji,octdec,3.74252,-4.79012,8.19649
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,ET030809,Amde Work town,3,ET030809,Amde Work town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030901,Dangila,3,ET030901,Dangila,octdec,139.72754,115.86641,162.78435
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030902,Banja,3,ET030902,Banja,octdec,113.9637,86.86942,138.14796
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030903,Ankasha,3,ET030903,Ankasha,octdec,95.01383,53.53549,120.16148
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030904,Guangua,3,ET030904,Guangua,octdec,70.38156,38.55482,140.80095
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030905,Fagta Lakoma,3,ET030905,Fagta Lakoma,octdec,141.56374,99.96962,162.5282
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030906,Jawi,3,ET030906,Jawi,octdec,83.29058,54.15363,132.74257
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030907,Guagusa Shikudad,3,ET030907,Guagusa Shikudad,octdec,85.54714,47.82648,104.91096
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030908,Ayehu Guwagusa,3,ET030908,Ayehu Guwagusa,octdec,50.67813,38.13952,76.27895
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030909,Agew Gimija Bet,3,ET030909,Agew Gimija Bet,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030910,Adiss Kidame town,3,ET030910,Adiss Kidame town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030911,Tilili town,3,ET030911,Tilili town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030912,Fendika town,3,ET030912,Fendika town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030996,Injibara town,3,ET030996,Injibara town,octdec,110.45122,110.45122,110.45122
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030997,Zigem,3,ET030997,Zigem,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030998,Dangila town,3,ET030998,Dangila town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,ET030999,Chagni town,3,ET030999,Chagni town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,ET031001,Dewa Cheffa,3,ET031001,Dewa Cheffa,octdec,-23.90124,-27.649,-19.15569
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,ET031002,Bati,3,ET031002,Bati,octdec,-35.25137,-45.18073,-26.1378
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,ET031003,Jilye Tumuga,3,ET031003,Jilye Tumuga,octdec,-10.94433,-21.07774,-1.40205
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,ET031004,Artuma Fursi,3,ET031004,Artuma Fursi,octdec,-20.69979,-24.37216,-18.12518
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,ET031005,Dewa Harewa,3,ET031005,Dewa Harewa,octdec,-21.9919,-26.73113,-18.24173
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,ET031006,Kemisie town,3,ET031006,Kemisie town,octdec,-19.74401,-19.74401,-19.74401
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,ET031007,Chef Robit town,3,ET031007,Chef Robit town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,ET031008,Senbete town,3,ET031008,Senbete town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,ET031099,Bati Town,3,ET031099,Bati Town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,ET031103,Amba Giorgis town,3,ET031103,Amba Giorgis town,octdec,102.03469,102.03469,102.03469
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,ET031104,Shawra town,3,ET031104,Shawra town,octdec,,,
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,ET031105,Kolla Debba town,3,ET031105,Kolla Debba town,octdec,65.28769,65.28769,65.28769
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,ET031106,Chilga 1,3,ET031106,Chilga 1,octdec,131.98085,99.94764,166.3739
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,ET031107,Tegede,3,ET031107,Tegede,octdec,60.68108,2.89421,90.93188
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,ET031108,Lay Armacho,3,ET031108,Lay Armacho,octdec,128.11262,97.52953,151.54703
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,ET031109,Wegera,3,ET031109,Wegera,octdec,95.48698,65.40051,117.84682
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,ET031110,Gonder Zuria,3,ET031110,Gonder Zuria,octdec,54.64302,30.51166,98.6377
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,ET031111,East Dembia,3,ET031111,East Dembia,octdec,63.57859,40.20334,124.10027
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,ET031112,Chilga 2,3,ET031112,Chilga 2,octdec,123.60267,88.76549,145.19974
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,ET031115,Alefa,3,ET031115,Alefa,octdec,92.98151,68.21098,124.19035
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,ET031116,West Belesa,3,ET031116,West Belesa,octdec,54.99865,42.91802,81.15542
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,ET031117,East Belesa,3,ET031117,East Belesa,octdec,43.57597,29.24422,58.65077
